ID,books_count,original_publication_year,language_code,average_rating,cluster,authors,title,PCA1,PCA2
4350,21,262,3,3.85,0,Diane Mott Davidson,"Catering to Nobody (A Goldy Bear Culinary Mystery, #1)",-85.88058026,1.284091156
4351,59,223,4,4.09,0,James  Jones,From Here to Eternity,-43.35775621,-32.73217756
4352,27,171,4,4.24,0,Wayne W. Dyer,Change Your Thoughts - Change Your Life: Living the Wisdom of the Tao,-68.69389019,-88.28366749
4353,57,275,3,3.4,0,Michael Moore,"Dude, Where's My Country?",-51.76067779,18.62831141
4354,82,268,4,3.8,0,Mario Puzo,The Last Don,-26.08865785,14.76205477
4355,43,277,4,3.4,0,Meg Cabot,"Ready or Not (All-American Girl, #2)",-65.90131582,18.87909158
4356,67,277,16,3.86,0,Kathy Reichs,"Cross Bones (Temperance Brennan, #8)",-42.09493036,21.77234359
4357,20,231,3,4.28,0,Gerda Weissmann Klein,All But My Life: A Memoir,-83.04619017,-29.60184407
4358,77,166,16,3.96,0,"Rudyard Kipling, Jerry Pinkney",Rikki-Tikki-Tavi,-18.46908548,-87.14254859
4359,5,281,4,4.33,0,"Grant Morrison, Frank Quitely","All-Star Superman, Vol. 2",-104.1045213,18.1575943
4360,48,275,4,3.89,0,Julia Quinn,"To Sir Phillip, With Love (Bridgertons, #5)",-60.69271584,17.51150081
4361,49,278,16,4.21,0,"Nando Parrado, Vince Rause",Miracle in the Andes,-60.08072697,20.54272255
4362,13,275,3,4.08,0,Margaret Peterson Haddix,"Among the Barons (Shadow Children, #4)",-95.42418908,13.19690074
4363,53,264,4,3.72,0,R.L. Stine,"Say Cheese and Die! (Goosebumps, #4)",-54.37305491,7.213035883
4364,18,269,3,4.08,0,Bernard Cornwell,"Sharpe's Tiger (Sharpe, #1)",-89.7217663,7.860076042
4365,39,279,3,3.72,0,Meg Cabot,Jinx,-70.11680525,20.37570369
4366,62,183,4,3.87,0,"Thomas Mann, Joachim Neugroschel",Death in Venice and Other Tales,-35.4429016,-72.05523821
4367,59,275,4,3.69,0,Zo? Heller,What Was She Thinking? [Notes on a Scandal],-49.77683528,18.86936011
4368,22,271,4,4.02,0,Dorothea Benton Frank,"Sullivan's Island (Lowcountry Tales, #1)",-86.0000787,10.33274871
4369,14,270,4,4.34,0,"CLAMP, Anita Sengupta","Cardcaptor Sakura: Master of the Clow, Vol. 1 (Cardcaptor Sakura, #7)",-93.81547231,8.352840523
4370,58,274,16,3.99,0,Nelson DeMille,Up Country,-50.65576871,17.68436855
4371,42,275,4,4.16,0,Michael Morpurgo,Private Peaceful,-66.64684719,16.77081471
4372,27,254,16,4.17,0,Bruce Degen,Jamberry,-78.94977925,-5.98895228
4373,23,271,4,3.95,0,Elizabeth Haydon,"Rhapsody: Child of Blood (Symphony of Ages, #1)",-85.0077212,10.45620192
4374,33,260,4,4,0,Erich Segal,Doctors,-73.72632473,0.774877031
4375,79,260,4,4.2,0,"Amin Maalouf, Russell Harris",Samarkand,-28.07819145,6.452968635
4376,28,260,3,4.01,0,Scott Cunningham,Wicca: A Guide for the Solitary Practitioner,-78.68724795,0.163448806
4377,42,219,4,3.87,0,"Arthur Miller, Christopher Bigsby",All My Sons,-59.73392707,-38.79991267
4378,30,258,3,4.32,0,John Steptoe,Mufaro's Beautiful Daughters: An African Tale,-76.45568492,-1.574415379
4379,38,275,4,4.13,0,Lois McMaster Bujold,"Paladin of Souls (World of the Five Gods, #2)",-70.61624893,16.2770704
4380,27,271,4,3.83,0,Kurt Vonnegut Jr.,"God Bless You, Dr. Kevorkian",-81.03830577,10.94997939
4381,18,273,3,4.15,0,David Wiesner,The Three Pigs,-90.2155508,11.82940282
4382,36,262,2,3.98,0,Martin E.P. Seligman,Learned Optimism: How to Change Your Mind and Your Life,-70.99449202,3.141391107
4383,17,238,4,4.27,0,"Peggy Parish, Barbara Siebel Thomas",Amelia Bedelia and the Surprise Shower,-86.88818762,-23.03156879
4384,42,253,4,3.92,0,Cynthia Voigt,"Homecoming (Tillerman Cycle, #1)",-63.93104564,-5.060514604
4385,35,277,4,4.27,0,Karen Marie Moning,"Spell of the Highlander (Highlander, #7)",-73.84020412,17.89139737
4386,23,265,3,4.05,0,"Margaret Weis, Tracy Hickman","The Hand of Chaos (The Death Gate Cycle, #5)",-84.26622985,4.5079291
4387,56,270,4,4.07,0,Harlan Coben,One False Move (Myron Bolitar #5),-52.13670065,13.53728509
4388,62,244,4,4.16,0,Roger Zelazny,The Guns of Avalon (The Chronicles of Amber #2),-42.97304436,-11.52283302
4389,56,250,4,3.83,0,Katherine Paterson,The Great Gilly Hopkins,-49.66778817,-6.309373103
4390,64,275,4,3.92,0,Clive Cussler,"Trojan Odyssey (Dirk Pitt, #17)",-44.81510066,19.48649794
4391,18,253,3,4.21,0,James Alexander Thom,Follow the River,-87.74666568,-8.017321696
4392,63,58,4,3.67,0,"William Shakespeare, Barbara A. Mowat, Paul Werstine",Measure for Measure,-19.01996602,-195.9737016
4393,46,253,4,3.75,0,"Owen  West, Dean Koontz",The Mask,-59.96162566,-4.566726082
4394,70,216,4,3.98,0,Kathleen Winsor,Forever Amber ,-31.57777215,-38.32068709
4395,24,273,16,4.25,0,Doug Stanton,In Harm's Way: The Sinking of the U.S.S. Indianapolis and the Extraordinary Story of Its Survivors,-84.27228597,12.49509251
4396,22,278,3,4.02,0,Wendy Mass,Jeremy Fink and the Meaning of Life,-86.86335712,17.28486031
4397,14,270,3,4.52,0,Patricia Polacco,"Thank You, Mr. Falker",-93.81465544,8.358563393
4398,37,255,4,3.86,0,William  Kennedy,Ironweed,-69.13968483,-3.693018891
4399,14,273,2,3.3,0,Michael Moore,Stupid White Men,-94.18404448,11.34160245
4400,59,241,3,3.91,0,Paul Theroux,The Great Railway Bazaar,-45.57890805,-14.86433498
4401,13,271,4,4.35,0,"Warren Ellis, Darick Robertson","Transmetropolitan, Vol. 2: Lust for Life (Transmetropolitan, #2)",-94.93126887,9.22173614
4402,28,276,3,3.95,0,Charles Stross,"The Atrocity Archives (Laundry Files, #1)",-80.66235496,16.04083107
4403,39,275,3,3.78,0,Steve Martin,The Pleasure of My Company,-69.6230326,16.40634817
4404,25,267,3,3.9,0,Brian Jacques,"Outcast of Redwall (Redwall, #8)",-82.52840299,6.739508855
4405,69,278,4,3.66,0,Lloyd Jones,Mister Pip,-40.22365494,23.08075078
4406,4,278,16,3.99,0,"Giada De Laurentiis, Victoria Pearson",Giada's Family Dinners,-104.7365073,14.9880731
4407,13,277,16,4.13,0,John Patrick Shanley,Doubt,-95.68191547,15.10664621
4408,31,273,4,4.04,0,Cate Tiernan,"Book of Shadows (Sweep, #1)",-77.3158095,13.42835503
4409,137,119,4,4.01,0,"S?ren Kierkegaard, Alastair Hannay",Fear and Trembling,46.88386954,-126.306915
4410,14,275,4,4.15,0,Amelia Atwater-Rhodes,"Hawksong (The Kiesha'ra, #1)",-94.43267763,13.31456034
4411,23,271,16,4.2,0,Peter F. Hamilton,"The Naked God (Night's Dawn, #3)",-85.01774347,10.38699471
4412,18,243,16,4.25,0,"Peggy Parish, Wallace Tripp","Come Back, Amelia Bedelia",-86.5230568,-18.01560077
4413,140,220,3,4.1,0,Thor Heyerdahl,Kon-Tiki: Across The Pacific In A Raft,37.39385047,-25.70496725
4414,266,188,4,4.17,2,"Albert Einstein, Nigel Calder, Robert W. Lawson",Relativity: The Special and the General Theory,166.3794769,-41.91232875
4415,29,272,16,3.53,0,Anna Maxted,Getting Over It,-79.18702018,12.1201048
4416,15,264,4,4.39,0,David James Duncan,The Brothers K,-92.08245857,2.522253831
4417,9,274,4,4.14,0,Matsuri Hino,"MeruPuri, Vol. 1 (MeruPuri, #1)",-99.27098779,11.70503831
4418,103,262,1,3.8,0,"Arturo Pérez-Reverte, Margaret Jull Costa",The Flanders Panel,-4.506117279,11.41752182
4419,10,112,16,4.1,0,"Janet Stevens, Hans Christian Andersen",The Princess and the Pea,-78.29061868,-148.9990282
4420,62,192,4,4.23,0,"F. Scott Fitzgerald, Matthew J. Bruccoli",The Short Stories,-36.5539352,-63.12429774
4421,39,258,4,3.96,0,V.C. Andrews,"Dark Angel (Casteel, #2)",-67.5253253,-0.46915884
4422,26,269,4,3.98,0,Timothy Zahn,"Specter of the Past (Star Wars: The Hand of Thrawn, #1)",-81.78378151,8.841837368
4423,48,279,3,3.54,0,Laura Lippman,What the Dead Know,-61.18562875,21.4866831
4424,342,84,4,3.74,2,"Laurence Sterne, Melvyn New","The Life and Opinions of Tristram Shandy, Gentleman",254.6364323,-135.7338643
4425,49,285,3,4.28,0,"Giles Andreae, Guy Parker-Rees",Giraffes Can't Dance,-60.9340123,27.56397062
4426,34,273,4,3.86,0,Susan Vreeland,The Passion of Artemisia,-74.33873973,13.79870803
4427,36,261,3,3.96,0,Carl Hiaasen,"Skin Tight (Mick Stranahan, #1)",-70.87187896,2.143297304
4428,117,227,4,3.7,0,Ian Fleming,"Moonraker (James Bond, #3)",13.70486619,-21.60336045
4429,145,73,4,3.81,2,"John Locke, Peter Laslett, Raymond Geuss",Two Treatises of Government,60.50114511,-170.9668048
4430,57,267,4,4.06,0,Henry David Thoreau,Civil Disobedience and Other Essays,-50.77401503,10.68371835
4431,220,148,3,4.03,2,Louisa May Alcott,"Rose in Bloom (Eight Cousins, #2)",125.6699526,-87.27809345
4432,41,264,4,3.85,0,Melina Marchetta,Looking for Alibrandi,-66.28128021,5.731754322
4433,72,267,3,4.1,0,Wilbur Smith,"The Seventh Scroll (Ancient Egypt, #2)",-35.88791859,12.54103819
4434,70,231,4,4.4,0,"Pablo Neruda, Stephen Tapscott",100 Love Sonnets,-33.4294784,-23.4357465
4435,179,95,4,3.91,2,"Georg Wilhelm Friedrich Hegel, A.V. Miller, John Niemeyer Findlay",Phenomenology of Spirit,91.52529441,-144.9385615
4436,32,275,16,3.72,0,Julie Gregory,Sickened: The Memoir of a Munchausen by Proxy Childhood,-76.58031774,15.46738269
4437,58,273,16,3.48,0,Anita Shreve,The Last Time They Met,-50.53227767,16.69214573
4438,22,277,4,4.17,0,Brad Thor,"Blowback (Scot Harvath, #4)",-86.74075956,16.28672892
4439,15,263,3,3.94,0,Gail Tsukiyama,Women of the Silk,-91.95813972,1.535780411
4440,379,166,4,3.87,2,Anthony Hope,The Prisoner of Zenda,281.2309604,-49.79518073
4441,50,264,4,3.95,0,Paul Auster,Leviathan,-57.35012925,6.842671832
4442,76,271,4,3.82,0,David Baldacci,Saving Faith,-32.41309998,16.99843062
4443,27,271,3,3.89,0,R.A. Salvatore,"The Spine of the World (Forgotten Realms: Paths of Darkness, #2; Legend of Drizzt, #12)",-81.03747795,10.95572879
4444,48,265,4,3.77,0,R.L. Stine,"The Haunted Mask (Goosebumps, #11)",-59.4582596,7.588171716
4445,47,277,4,3.78,0,Douglas Preston,Tyrannosaur Canyon (Wyman Ford #1),-61.93194599,19.37275852
4446,25,267,4,4.18,0,Louis Sachar,Wayside School Gets A Little Stranger (Wayside School #3),-82.52926181,6.733684294
4447,2,263,3,4,0,Dan Simmons,Summer of Night,-104.8587097,-0.06892341
4448,24,258,3,3.95,0,Carl Hiaasen,Tourist Season,-82.4097579,-2.314959995
4449,57,274,4,4.15,0,Debbie Macomber,"204 Rosewood Lane (Cedar Cove, #2)",-51.63813494,17.63004739
4450,80,228,4,3.88,0,Robert A. Heinlein,Double Star,-23.13558619,-25.17826088
4451,63,272,4,4.02,0,Alex Kava,"A Perfect Evil (Maggie O'Dell, #1)",-45.43712731,16.38603141
4452,28,269,16,4.1,0,"Brian Jacques, Allan Curless","The Long Patrol (Redwall, #10)",-79.80908969,9.019534366
4453,63,196,3,4.32,0,"A.A. Milne, Ernest H. Shepard","When We Were Very Young (Winnie-the-Pooh, #3)",-36.05453712,-59.02577499
4454,18,273,16,4.39,0,Dee Henderson,The Truth Seeker (O'Malley #3),-90.22640546,11.75443515
4455,3,278,8,3.82,0,Dee Lestari,Filosofi Kopi: Kumpulan Cerita dan Prosa Satu Dekade,-105.7221766,14.91077424
4456,155,217,12,4.08,0,"Mika Waltari, ???????? ???????",??????,52.64195308,-26.88226744
4457,21,275,4,4.11,0,Francine Rivers,And the Shofar Blew,-87.48621615,14.17863333
4458,44,261,3,3.77,0,Orson Scott Card,"Prentice Alvin (Tales of Alvin Maker, #3)",-62.93305267,3.130841188
4459,38,277,4,3.61,0,Alexander McCall Smith,"44 Scotland Street (44 Scotland Street, #1)",-70.86309057,18.26185648
4460,59,277,3,3.95,0,Sandra Brown,Chill Factor,-50.02291476,20.85973642
4461,67,238,4,3.71,0,"Tayeb Salih, Denys Johnson-Davies",Season of Migration to the North,-37.27058055,-16.85955824
4462,96,234,3,3.75,0,Doris Lessing,The Golden Notebook,-7.997790305,-17.24345235
4463,19,263,4,4.22,0,Jeff Shaara,"The Last Full Measure (The Civil War Trilogy, #3)",-87.98959406,2.023706791
4464,86,268,16,4.2,0,éric-Emmanuel Schmitt,Oscar et la dame rose,-22.12928932,15.18656534
4465,55,253,16,4.02,0,Harold S. Kushner,When Bad Things Happen to Good People,-51.04048968,-3.524998098
4466,69,244,3,4.29,0,Patrick O'Brian,"Post Captain (Aubrey/Maturin, #2)",-36.02576509,-10.65303495
4467,193,146,4,3.89,2,Susan Coolidge,"What Katy Did (Carr Family, #1)",99.1225409,-92.60131514
4468,24,214,4,4.07,0,Robert McCloskey,Homer Price (A Puffin Book),-76.97904282,-45.98351393
4469,14,275,4,4.16,0,Tamora Pierce,"Shatterglass (The Circle Opens, #4)",-94.43267855,13.31455813
4470,13,254,4,4.27,0,David Eddings,"The Belgariad, Vol. 1: Pawn of Prophecy / Queen of Sorcery / Magician's Gambit (The Belgariad, #1-3)",-92.83270457,-7.647950735
4471,39,279,4,3.94,0,Philip G. Zimbardo,The Lucifer Effect: Understanding How Good People Turn Evil,-70.1176586,20.36989239
4472,47,255,4,3.76,0,"Clive Cussler, Michael Pritchard","Pacific Vortex! (Dirk Pitt, #1)",-59.21616451,-2.458619432
4473,56,274,4,4.33,0,J.D. Robb,"Purity in Death (In Death, #15)",-52.63050248,17.50656986
4474,59,245,4,4.23,0,Mary  Stewart,"The Hollow Hills (Arthurian Saga, #2)",-46.07354864,-10.90082614
4475,13,276,3,4.14,0,Margaret Peterson Haddix,"Among the Brave (Shadow Children, #5)",-95.54763908,14.18922304
4476,8,268,4,4.13,0,Fuyumi Soryo,"Mars, Volume 01",-99.52267082,5.627589412
4477,39,234,4,4.19,0,Richard Feynman,Six Easy Pieces: Essentials of Physics By Its Most Brilliant Teacher,-64.56267756,-24.28526318
4478,12,279,16,4.11,0,Alice Waters,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",-96.92115382,16.96788402
4479,24,253,16,3.77,0,Piers Anthony,"Centaur Aisle (Xanth, #4)",-81.8033516,-7.351512621
4480,28,278,16,3.46,0,Michelle Richmond,The Year of Fog,-80.9200321,17.95069591
4481,32,257,3,4.01,0,"Marv Wolfman, George Pérez",Crisis on Infinite Earths,-74.34750988,-2.31980694
4482,14,277,3,3.81,0,John Hodgman,The Areas of My Expertise: An Almanac of Complete World Knowledge Compiled with Instructive Annotation and Arranged in Useful Order,-94.6787024,15.30506929
4483,96,253,4,4.27,0,"Astrid Lindgren, Patricia Crampton, Trina Schart Hyman","Ronia, the Robber's Daughter",-10.34411708,1.605045721
4484,20,279,4,3.94,0,Andrew Clements,No Talking,-88.97232988,18.02457542
4485,10,277,4,3.96,0,Arina Tanemura,The Gentlemen's Alliance  ? Vol. 1,-98.64895385,14.80552253
4486,26,274,3,4.33,0,Christine Feehan,"Dark Guardian (Dark, #9)",-82.40020279,13.80920047
4487,18,264,3,3.92,0,Frank E. Peretti,Prophet,-89.10452906,2.8984336
4488,1,197,4,4.28,0,P.G. Wodehouse,"Carry on, Jeeves (Jeeves, #3)",-97.70458073,-65.69233282
4489,9,273,16,4.2,0,Michael Azerrad,Our Band Could Be Your Life: Scenes from the American Indie Underground 1981-1991,-99.15754821,10.64353754
4490,13,264,3,4.01,0,Rosalind Miles,"I, Elizabeth",-94.06629287,2.281225029
4491,32,275,4,3.93,0,Guy Delisle,Pyongyang: A Journey in North Korea,-76.57033741,15.53648821
4492,95,263,4,3.78,0,Ken Follett,Night Over Water,-12.57086881,11.40507193
4493,20,252,16,4.14,0,Michael E. Porter,Competitive Strategy: Techniques for Analyzing Industries and Competitors,-85.6493453,-8.837680919
4494,20,266,16,4.23,0,Wayne A. Grudem,Systematic Theology: An Introduction to Biblical Doctrine,-87.37757692,5.054997058
4495,58,272,16,3.85,0,Sue Grafton,"P is for Peril (Kinsey Millhone, #16)",-50.40886688,15.69972838
4496,27,275,4,3.78,0,R. Scott Bakker,"The Darkness That Comes Before (The Prince of Nothing, #1)",-81.53207933,14.91933269
4497,34,273,4,3.92,0,Adriana Trigiani,"Big Cherry Holler (Big Stone Gap, #2)",-74.3387452,13.79869476
4498,54,276,3,3.53,0,Meg Cabot,Teen Idol,-54.86118753,19.25030503
4499,44,280,4,3.8,0,James Frey,Bright Shiny Morning,-65.27933476,21.97944758
4500,16,166,4,4.08,0,Kate Chopin,The Story of an Hour,-78.99251527,-94.60312502
4501,48,253,4,3.9,0,John Updike,Rabbit Is Rich (Rabbit Angstrom #3),-57.9769371,-4.319883772
4502,43,279,16,3.93,0,Naomi Novik,"Empire of Ivory (Temeraire, #4)",-66.15825269,20.7944936
4503,29,274,4,4.25,0,Rick Atkinson,"An Army at Dawn: The War in North Africa, 1942-1943 (World War II Liberation Trilogy, #1)",-79.42397542,14.1737687
4504,87,274,16,3.85,0,Mary Higgins Clark,Daddy's Little Girl,-21.87757346,21.26409382
4505,52,278,4,3.96,0,Sandra Brown,Ricochet,-57.09365134,20.98224296
4506,35,278,4,3.89,0,Fannie Flagg,Can't Wait to Get to Heaven,-73.96361399,18.88381694
4507,50,273,4,4.3,0,J.D. Robb,"Seduction in Death (In Death, #13)",-58.46116193,15.77361452
4508,53,208,4,4.12,0,James M. Cain,Double Indemnity,-47.46019772,-48.35784404
4509,21,279,4,4,0,Sherrilyn Kenyon,"Upon the Midnight Clear (Dark-Hunter #12, Dream-Hunter #2)",-87.97998423,18.14799989
4510,25,273,4,4.07,0,R.A. Salvatore,"Sea of Swords (Forgotten Realms: Paths of Darkness, #4; Legend of Drizzt, #13)",-83.26991896,12.68772199
4511,79,231,16,3.87,0,Philip Roth,"Goodbye, Columbus and Five Short Stories",-24.50826947,-22.39384167
4512,17,277,4,3.91,0,Chris d'Lacey,"Fire Star (The Last Dragon Chronicles, #3)",-91.70249145,15.66959773
4513,40,257,16,4.06,0,James A. Michener,Texas,-66.41953825,-1.407230718
4514,54,276,16,4,0,Joel Osteen,Your Best Life Now: 7 Steps to Living at Your Full Potential,-54.87206316,19.17528652
4515,48,262,4,4.28,0,Lois McMaster Bujold,"The Vor Game (Vorkosigan Saga, #6)",-59.08797252,4.611052284
4516,42,254,4,4.29,0,"Sylvia Plath, Karen V. Kukil",The Unabridged Journals of Sylvia Plath,-64.05452392,-4.068260837
4517,43,257,16,4.23,0,Richard Feynman,QED: The Strange Theory of Light and Matter,-63.44250039,-1.036955094
4518,26,277,4,4.08,0,Kelley Armstrong,"Haunted (Women of the Otherworld, #5)",-82.77134687,16.78049976
4519,16,271,4,3.7,0,Jill Conner Browne,The Sweet Potato Queens' Book of Love,-91.95415624,9.59219304
4520,34,278,16,3.77,0,Debra Dean,The Madonnas of Leningrad,-74.96595365,18.69125379
4521,43,271,3,3.88,0,William Gibson,"All Tomorrow's Parties (Bridge, #3)",-65.15985912,12.93073476
4522,202,193,3,4.06,2,Ludwig Wittgenstein,Tractatus Logico-Philosophicus,102.2526259,-44.84487901
4523,192,205,4,3.88,2,Agatha Christie,"Lord Edgware Dies (Hercule Poirot, #9)",90.84696343,-34.17695248
4524,19,275,4,4.25,0,"Jeph Loeb, Jim Lee, Scott Williams","Batman: Hush, Vol. 2",-89.47093115,13.93172691
4525,25,209,3,3.99,0,Dr. Seuss,And to Think That I Saw it on Mulberry Street,-75.36862847,-50.81597366
4526,34,266,16,4.16,0,David Weber,"The Short Victorious War (Honor Harrington, #3)",-73.48465486,6.783140826
4527,24,268,16,4.04,0,Caroline Knapp,Drinking: A Love Story,-83.65504417,7.533461127
4528,444,138,16,3.74,2,Jules Verne,"Five Weeks in a Balloon (Extraordinary Voyages, #1)",349.1802425,-69.62624689
4529,151,248,4,3.91,0,Agatha Christie,"Sleeping Murder (Miss Marple, #13)",44.85245,3.432522928
4530,11,159,3,4.14,0,"Friedrich Nietzsche, Walter Kaufmann, R.J. Hollingdale",On the Genealogy of Morals/Ecce Homo,-83.08933134,-102.1609132
4531,31,258,3,4.09,0,Steven Callahan,Adrift: Seventy-Six Days Lost at Sea,-75.46331283,-1.450926798
4532,51,259,4,4.21,0,Judith McNaught,"Once and Always (Sequels, #1)",-55.74057919,2.004374277
4533,18,276,16,3.73,0,Lisi Harrison,"Best Friends for Never (The Clique, #2)",-90.59667886,14.73158775
4534,39,277,4,4.24,0,Laurence Rees,Auschwitz,-69.8707969,18.38515495
4535,61,228,4,4.18,0,Slavomir Rawicz,The Long Walk: The True Story of a Trek to Freedom,-41.99028483,-27.52364417
4536,72,274,4,4.03,0,Nora Roberts,Three Fates,-36.7528572,19.48163994
4537,48,278,3,4.33,0,"J.D. Robb, Susan Ericksen","Born in Death (In Death, #23)",-61.06225627,20.49417289
4538,169,225,4,3.83,0,Agatha Christie,"A Pocket Full of Rye (Miss Marple, #7)",65.55400164,-17.16929809
4539,28,276,4,3.99,0,Iain M. Banks,The Algebraist,-80.66319189,16.03505956
4540,91,240,12,4.36,0,"José Mauro de Vasconcelos, ???? ?????",???? ????? ??,-13.70776832,-11.95862646
4541,15,278,16,4.01,0,Ivan Doig,The Whistling Season,-93.82064681,16.34588377
4542,40,250,3,4.14,0,James A. Michener,Chesapeake,-65.54460107,-8.278682734
4543,1,285,16,3.95,0,Gloria Levine,Ralph S. Mouse by Beverly Cleary: Teacher Guide (Novel Units),-108.5776687,21.56411768
4544,48,262,4,3.91,0,Walter Mosley,"Devil in a Blue Dress (Easy Rawlins, #1)",-59.08793878,4.611134079
4545,3,275,16,4.09,0,"Michael Rosen, Jane Ray",Shakespeare's Romeo and Juliet,-105.358534,11.88760657
4546,62,224,16,3.9,0,Jim Thompson,The Killer Inside Me,-40.51412953,-31.43863873
4547,177,137,4,3.73,2,Mary Elizabeth Braddon,Lady Audley's Secret,84.35593834,-103.5073036
4548,91,269,3,3.88,0,"José Saramago, Margaret Jull Costa",All the Names,-17.2801163,16.87107492
4549,33,275,4,3.92,0,Adriana Trigiani,"Lucia, Lucia",-75.57798538,15.65992815
4550,30,275,4,4.44,0,"Karen Kingsbury, Gary Smalley","Return (Redemption, #3)",-78.55508616,15.28949999
4551,80,257,3,3.75,0,Philip Pullman,"The Ruby in the Smoke (Sally Lockhart, #1)",-26.71463241,3.605261826
4552,15,277,4,4.19,0,"Bill Willingham, Mark Buckingham, Steve Leialoha, Tony Akins, Jimmy Palmiotti","Fables, Vol. 5: The Mean Seasons",-93.68721922,15.42266036
